\,Sensor id,Value 0,Value 1,Value 2  
1.59983E+15,1,-0.87063,-0.00293,-0.46486
1.59983E+15,2,-21.30192,-95.95019,33.38725
1.59983E+15,1,-0.84085,-0.00293,-0.47218
1.59983E+15,2,-21.66814,-95.88916,33.26518
1.59983E+15,1,-0.82327,0.01074,-0.43117
1.59983E+15,2,-22.94992,-98.7579,33.38725
1.59983E+15,1,-0.85647,0.02881,-0.40138
1.59983E+15,2,-22.15644,-100.16175,34.91317
1.59983E+15,1,-0.88577,0.0542,-0.37892
1.59983E+15,2,-22.64473,-102.23701,34.7911
1.59983E+15,3,-58.5,-4.18,56.16
1.59983E+15,1,-0.88186,0.05957,-0.31007
1.59983E+15,2,-22.21747,-105.96026,35.46251
1.59983E+15,1,-0.88479,0.06934,-0.27393
1.59983E+15,2,-22.33955,-104.80056,35.88977
1.59983E+15,1,-0.88772,0.07666,-0.25733
1.59983E+15,2,-21.48503,-103.33567,35.64562
1.59983E+15,1,-0.8804,0.08692,-0.21876
1.59983E+15,2,-19.95911,-96.98782,33.87555
1.59983E+15,1,-0.86917,0.07422,-0.28663
1.59983E+15,2,-20.08118,-96.98782,33.69243
1.59983E+15,1,-0.89895,0.07666,-0.32569
1.59983E+15,2,-21.30192,-99.06308,34.73006
1.59983E+15,1,-0.91507,0.08301,-0.30714
1.59983E+15,2,-22.64473,-105.04471,36.98843
1.59983E+15,1,-0.92093,0.12207,-0.18067
1.59983E+15,2,-23.43822,-104.92264,37.78191
1.59983E+15,1,-0.89407,0.14698,-0.12647
1.59983E+15,2,-21.97333,-102.29804,36.4391
1.59983E+15,1,-0.88137,0.14209,-0.11328
1.59983E+15,2,-21.85125,-98.57479,34.85214
1.59983E+15,3,-64.04,-2.25,62.1
1.59983E+15,1,-0.95706,0.16016,-0.1211
1.59983E+15,2,-19.89807,-94.24116,33.32621
1.59983E+15,1,-0.98245,0.15186,-0.14454
1.59983E+15,2,-18.92148,-93.02042,32.65481
1.59983E+15,1,-0.9761,0.13477,-0.16456
1.59983E+15,2,-20.20325,-97.65923,34.05866
1.59983E+15,1,-0.95364,0.13721,-0.14844
1.59983E+15,2,-21.11881,-100.58901,36.13392
1.59983E+15,1,-0.93313,0.11817,-0.19874
1.59983E+15,2,-22.76681,-102.90841,36.74429
1.59983E+15,1,-0.95853,0.16211,-0.08936
1.59983E+15,2,-21.72918,-103.64086,36.74429
1.59983E+15,1,-0.98538,0.20899,0.01709
1.59983E+15,2,-21.48503,-102.90841,36.50014
1.59983E+15,1,-0.9888,0.26466,0.21241
1.59983E+15,2,-19.47081,-85.32975,30.15229
1.59983E+15,1,-0.90188,0.25636,0.23145
1.59983E+15,2,-12.93985,-63.53954,21.79022
1.59983E+15,1,-0.95267,0.33253,0.45021
1.59983E+15,2,-5.79852,-34.97421,11.78014
1.59983E+15,3,-66.69,-0.34,69.09
1.59983E+15,1,-0.91507,0.31739,0.35939
1.59983E+15,2,0.91556,-0.67141,0.24415
1.59983E+15,1,-0.89651,0.24854,0.1836
1.59983E+15,2,5.31022,26.42903,-10.5594
1.59983E+15,1,-0.95511,0.2627,0.28126
1.59983E+15,2,10.74252,48.34132,-17.33451
1.59983E+15,1,-0.93948,0.26905,0.22803
1.59983E+15,2,16.78518,74.77035,-25.75762
1.59983E+15,1,-0.88968,0.26514,0.25196
1.59983E+15,2,20.63051,97.1099,-34.66903
1.59983E+15,1,-0.876,0.24903,0.1543
1.59983E+15,2,26.42903,117.92352,-41.81036
1.59983E+15,1,-0.92288,0.14844,-0.01514
1.59983E+15,2,27.40562,130.31404,-46.20502
1.59983E+15,1,-0.97562,0.13233,-0.1084
1.59983E+15,2,26.49007,131.96203,-43.0311
1.59983E+15,1,-0.96731,0.15772,-0.12549
1.59983E+15,2,28.6874,131.59581,-45.16739
1.59983E+15,1,-0.89944,0.07862,-0.23634
1.59983E+15,2,27.83288,122.74545,-42.60384
1.59983E+15,1,-0.9761,0.12061,-0.20899
1.59983E+15,2,25.51347,111.33152,-36.62221
1.59983E+15,3,-71.91,0.37,72.24
1.59983E+15,1,-0.96731,0.12256,-0.26905
1.59983E+15,2,23.07199,105.28886,-35.88977
1.59983E+15,1,-0.93411,0.07666,-0.31837
1.59983E+15,2,21.85125,99.79553,-34.54695
1.59983E+15,1,-0.94827,0.12842,-0.18799
1.59983E+15,2,21.97333,96.37745,-32.47169
1.59983E+15,1,-0.91214,0.13135,-0.23145
1.59983E+15,2,22.15644,95.40086,-33.32621
1.59983E+15,1,-0.90384,0.06201,-0.33497
1.59983E+15,2,20.38636,93.26456,-33.69243
1.59983E+15,1,-0.92386,0.02686,-0.39552
1.59983E+15,2,18.55525,90.21271,-31.61718
1.59983E+15,1,-0.95169,0.05274,-0.3882
1.59983E+15,2,18.49422,88.44264,-31.37303
1.59983E+15,1,-0.91214,0.04346,-0.36769
1.59983E+15,2,19.2877,90.09064,-32.16651
1.59983E+15,1,-0.88528,0.08155,-0.36818
1.59983E+15,2,20.14222,95.03464,-34.3028
1.59983E+15,1,-0.89114,0.05908,-0.37745
1.59983E+15,2,20.9357,98.14753,-37.04947
1.59983E+15,3,-64.06,0.25,67.22
1.59983E+15,1,-0.93411,0.04834,-0.4297
1.59983E+15,2,22.5837,98.14753,-36.4391
1.59983E+15,1,-0.93167,0.02539,-0.47121
1.59983E+15,2,23.31614,94.85153,-35.70666
1.59983E+15,1,-0.91409,0.02002,-0.46242
1.59983E+15,2,21.42399,92.1659,-34.97421
1.59983E+15,1,-0.91653,0.04151,-0.42042
1.59983E+15,2,21.17985,91.37242,-34.73006
1.59983E+15,1,-0.87844,0.05811,-0.33985
1.59983E+15,2,23.80444,93.93597,-35.03525
1.59983E+15,1,-0.84085,0.03613,-0.41212
1.59983E+15,2,22.5837,98.14753,-35.58458
1.59983E+15,1,-0.83694,0.02002,-0.44191
1.59983E+15,2,20.50844,100.89419,-38.02606
1.59983E+15,1,-0.87893,0.00586,-0.41945
1.59983E+15,2,23.7434,101.01627,-36.56117
1.59983E+15,1,-0.87893,0,-0.41066
1.59983E+15,2,25.02518,100.71108,-34.48592
1.59983E+15,1,-0.87698,0.01758,-0.40919
1.59983E+15,2,24.65896,100.16175,-33.50932
1.59983E+15,3,-62.66,-2.3,60.71
1.59983E+15,1,-0.88235,0.02197,-0.45705
1.59983E+15,2,24.29273,97.96442,-33.32621
1.59983E+15,1,-0.83596,0.00049,-0.51515
1.59983E+15,2,24.2317,95.64501,-32.53273
1.59983E+15,1,-0.82473,-0.01465,-0.51173
1.59983E+15,2,22.03436,95.76708,-32.95999
1.59983E+15,1,-0.78127,-0.02246,-0.49025
1.59983E+15,2,20.87466,97.7813,-33.44829
1.59983E+15,1,-0.75002,-0.03662,-0.48048
1.59983E+15,2,20.87466,99.79553,-33.87555
1.59983E+15,1,-0.76955,-0.04932,-0.53322
1.59983E+15,2,20.50844,103.03049,-35.15732
1.59983E+15,1,-0.72903,-0.08448,-0.61769
1.59983E+15,2,19.83703,101.38249,-35.52355
1.59983E+15,1,-0.74612,-0.12696,-0.67971
1.59983E+15,2,18.61629,98.20856,-34.7911
1.59983E+15,1,-0.74612,-0.1377,-0.72317
1.59983E+15,2,17.39555,95.09568,-33.50932
1.59983E+15,1,-0.70949,-0.1294,-0.72707
1.59983E+15,2,17.39555,91.6776,-32.10547
1.59983E+15,3,-58.28,-4.95,55.34
1.59983E+15,1,-0.70266,-0.1084,-0.68801
1.59983E+15,2,17.6397,93.38664,-32.34962
1.59983E+15,1,-0.69875,-0.08008,-0.71926
1.59983E+15,2,18.98251,95.95019,-33.75347
1.59983E+15,1,-0.68947,-0.07569,-0.73684
1.59983E+15,2,21.05777,96.31642,-34.60799
1.59983E+15,1,-0.68801,-0.08545,-0.75832
1.59983E+15,2,23.13303,97.47612,-34.7911
1.59983E+15,1,-0.67824,-0.09082,-0.80032
1.59983E+15,2,23.19407,95.58397,-34.54695
1.59983E+15,1,-0.68606,-0.08643,-0.77981
1.59983E+15,2,23.80444,94.18012,-34.11969
1.59983E+15,1,-0.66506,-0.09815,-0.80618
1.59983E+15,2,22.64473,89.84649,-33.99762
1.59983E+15,1,-0.66164,-0.11475,-0.75832
1.59983E+15,2,21.17985,86.91671,-32.95999
1.59983E+15,1,-0.65969,-0.11817,-0.6885
1.59983E+15,2,21.42399,85.63494,-32.10547
1.59983E+15,1,-0.62404,-0.13038,-0.65481
1.59983E+15,2,22.03436,86.48946,-31.86132
1.59983E+15,3,-53.29,-7.12,49.46
1.59983E+15,1,-0.63381,-0.14454,-0.63186
1.59983E+15,2,20.32533,90.33479,-33.02103
1.59983E+15,1,-0.60353,-0.16993,-0.66359
1.59983E+15,2,20.38636,95.33982,-35.09629
1.59983E+15,1,-0.59426,-0.20899,-0.74416
1.59983E+15,2,20.32533,95.70605,-34.36384
1.59983E+15,1,-0.56398,-0.2129,-0.77541
1.59983E+15,2,19.04355,94.85153,-33.99762
1.59983E+15,1,-0.56008,-0.20704,-0.81204
1.59983E+15,2,19.53185,94.24116,-33.69243
1.59983E+15,1,-0.54689,-0.20069,-0.78713
1.59983E+15,2,18.06696,94.54634,-34.3028
1.59983E+15,1,-0.53078,-0.19141,-0.83206
1.59983E+15,2,19.59288,95.82812,-34.36384
1.59983E+15,1,-0.50978,-0.18555,-0.84182
1.59983E+15,2,19.77599,98.39167,-35.03525
1.59983E+15,1,-0.46925,-0.16993,-0.85598
1.59983E+15,2,21.36296,99.73449,-35.52355
1.59983E+15,1,-0.46193,-0.17579,-0.86428
1.59983E+15,2,22.0954,100.34486,-35.82873
1.59983E+15,3,-46.88,-9.75,45.67
1.59983E+15,1,-0.45656,-0.18458,-0.85501
1.59983E+15,2,23.49925,101.62664,-35.82873
1.59983E+15,1,-0.42531,-0.20118,-0.86331
1.59983E+15,2,24.10962,100.03967,-34.97421
1.59983E+15,1,-0.45216,-0.23389,-0.90872
1.59983E+15,2,23.13303,95.21775,-33.1431
1.59983E+15,1,-0.41408,-0.24757,-0.92239
1.59983E+15,2,21.30192,89.17508,-31.4951
1.59983E+15,1,-0.43947,-0.25684,-0.90872
1.59983E+15,2,19.77599,85.94012,-31.12888
1.59983E+15,1,-0.37648,-0.25538,-0.82522
1.59983E+15,2,19.34874,85.14664,-31.18992
1.59983E+15,1,-0.37208,-0.25489,-0.81887
1.59983E+15,2,19.77599,87.64916,-31.55614
1.59983E+15,1,-0.33985,-0.27149,-0.87356
1.59983E+15,2,18.67733,89.78545,-33.87555
1.59983E+15,1,-0.3423,-0.29688,-0.9429
1.59983E+15,2,18.43318,90.63997,-34.36384
1.59983E+15,1,-0.31202,-0.28175,-0.97855
1.59983E+15,2,19.59288,91.0062,-33.75347
1.59983E+15,3,-39.93,-11.42,42.77
1.59983E+15,1,-0.31446,-0.26319,-0.95657
1.59983E+15,2,20.20325,91.31138,-34.42488
1.59983E+15,1,-0.30665,-0.2671,-0.94241
1.59983E+15,2,20.81362,88.80886,-33.02103
1.59983E+15,1,-0.26856,-0.26905,-0.88821
1.59983E+15,2,21.11881,87.95434,-32.53273
1.59983E+15,1,-0.271,-0.25977,-0.89114
1.59983E+15,2,22.27851,87.52709,-32.34962
1.59983E+15,1,-0.23341,-0.26222,-0.79495
1.59983E+15,2,22.46162,89.11405,-33.1431
1.59983E+15,1,-0.20264,-0.26368,-0.7427
1.59983E+15,2,22.82785,89.96857,-32.53273
1.59983E+15,1,-0.21485,-0.27735,-0.77932
1.59983E+15,2,22.27851,95.03464,-34.85214
1.59983E+15,1,-0.20362,-0.31544,-0.86819
1.59983E+15,2,22.03436,96.98782,-34.73006
1.59983E+15,1,-0.15381,-0.31397,-0.93997
1.59983E+15,2,20.08118,97.23197,-34.66903
1.59983E+15,1,-0.15381,-0.31837,-1.01419
1.59983E+15,2,20.08118,94.60738,-34.97421
1.59983E+15,1,-0.1333,-0.31202,-1.01517
1.59983E+15,2,20.02014,92.65419,-35.21836
1.59983E+15,3,-33.25,-13.79,40.64
1.59983E+15,1,-0.12696,-0.30714,-0.99564
1.59983E+15,2,22.40059,94.42427,-35.46251
1.59983E+15,1,-0.08057,-0.31153,-0.97073
1.59983E+15,2,23.13303,95.58397,-36.31703
1.59983E+15,1,-0.10645,-0.35011,-0.97757
1.59983E+15,2,22.82785,96.80471,-35.52355
1.59983E+15,1,-0.0708,-0.34767,-0.97317
1.59983E+15,2,22.76681,98.02545,-35.46251
1.59983E+15,1,-0.07031,-0.35841,-0.94241
1.59983E+15,2,22.76681,99.55138,-36.07288
1.59983E+15,1,-0.02441,-0.34132,-0.897
1.59983E+15,2,23.49925,99.55138,-35.52355
1.59983E+15,1,-0.04199,-0.37306,-0.90628
1.59983E+15,2,20.69155,96.86575,-34.73006
1.59983E+15,1,-0.03565,-0.37794,-0.97708
1.59983E+15,2,20.69155,94.05805,-33.81451
1.59983E+15,1,0.04053,-0.35841,-0.94632
1.59983E+15,2,20.99673,91.25034,-33.38725
1.59983E+15,1,0.09815,-0.33448,-0.84719
1.59983E+15,2,20.32533,89.54131,-33.93658
1.59983E+15,3,-24.64,-15.43,40.05
1.59983E+15,1,0.09571,-0.3213,-0.77981
1.59983E+15,2,22.40059,93.20353,-35.64562
1.59983E+15,1,0.09033,-0.3423,-0.78518
1.59983E+15,2,23.37718,97.72027,-37.04947
1.59983E+15,1,0.10401,-0.35548,-0.86575
1.59983E+15,2,21.72918,100.46693,-37.53777
1.59983E+15,1,0.10401,-0.38771,-0.9429
1.59983E+15,2,23.80444,98.94101,-35.70666
1.59983E+15,1,0.00781,-0.40284,-1.04886
1.59983E+15,2,19.47081,96.49953,-35.52355
1.59983E+15,1,0.03662,-0.37843,-1.01126
1.59983E+15,2,20.26429,94.36323,-33.75347
1.59983E+15,1,0.04883,-0.38234,-0.96927
1.59983E+15,2,20.56948,94.66842,-33.93658
1.59983E+15,1,0.00684,-0.43995,-1.14847
1.59983E+15,2,16.60207,85.39079,-30.21332
1.59983E+15,1,0.05518,-0.47121,-1.29887
1.59983E+15,2,12.93985,64.76028,-22.0954
1.59983E+15,1,0.13379,-0.4966,-1.33207
1.59983E+15,2,6.28681,40.40651,-14.16059
1.59983E+15,3,-17.48,-16.73,41.38
1.59983E+15,1,0.17969,-0.47658,-1.24955
1.59983E+15,2,0.67141,7.44652,-2.8077
1.59983E+15,1,0.11231,-0.45558,-1.1475
1.59983E+15,2,-5.37126,-20.26429,6.40889
1.59983E+15,1,0.09766,-0.45167,-1.10648
1.59983E+15,2,-10.92563,-43.0311,14.52681
1.59983E+15,1,-0.01904,-0.48048,-1.24662
1.59983E+15,2,-18.7994,-62.9902,21.66814
1.59983E+15,1,0.14014,-0.45753,-1.24613
1.59983E+15,2,-20.81362,-83.07138,29.8471
1.59983E+15,1,0.20704,-0.47218,-1.15433
1.59983E+15,2,-23.7434,-104.98367,37.41569
1.59983E+15,1,0.12891,-0.45021,-1.07132
1.59983E+15,2,-28.93155,-120.18189,42.72591
1.59983E+15,1,0.09473,-0.38429,-0.97855
1.59983E+15,2,-31.73925,-132.32826,47.36473
1.59983E+15,1,0.07227,-0.37452,-0.94241
1.59983E+15,2,-31.37303,-131.47374,48.58547
1.59983E+15,1,0.14454,-0.33888,-0.84866
1.59983E+15,2,-30.51851,-122.25715,47.42576
1.59983E+15,3,-6.13,-16.24,43.62
1.59983E+15,1,0.14893,-0.31593,-0.73879
1.59983E+15,2,-25.75762,-111.57567,43.21421
1.59983E+15,1,0.07129,-0.30274,-0.78811
1.59983E+15,2,-21.36296,-98.81893,37.5988
1.59983E+15,1,0.01611,-0.3086,-0.89212
1.59983E+15,2,-20.50844,-90.15168,33.1431
1.59983E+15,1,-0.06299,-0.35939,-1.00784
1.59983E+15,2,-20.75259,-87.46605,31.00681
1.59983E+15,1,-0.09815,-0.39796,-1.05033
1.59983E+15,2,-21.24088,-90.88412,31.25095
1.59983E+15,1,-0.09912,-0.37111,-0.97024
1.59983E+15,2,-22.70577,-93.38664,31.80029
1.59983E+15,1,-0.13623,-0.33399,-0.87698
1.59983E+15,2,-22.52266,-95.09568,32.47169
1.59983E+15,1,-0.20313,-0.31446,-0.84182
1.59983E+15,2,-21.66814,-90.39583,31.67821
1.59983E+15,1,-0.2295,-0.32374,-0.90481
1.59983E+15,2,-20.63051,-86.42842,30.3354
1.59983E+15,1,-0.20118,-0.34718,-0.97317
1.59983E+15,2,-21.42399,-86.97775,30.70162
1.59983E+15,3,-20.31,-17.15,40.5
1.59983E+15,1,-0.25733,-0.3672,-1.04154
1.59983E+15,2,-21.42399,-89.48027,32.22755
1.59983E+15,1,-0.27393,-0.35255,-1.02054
1.59983E+15,2,-22.94992,-93.87494,34.05866
1.59983E+15,1,-0.26466,-0.32374,-0.93899
1.59983E+15,2,-22.40059,-95.52293,34.85214
1.59983E+15,1,-0.21583,-0.2964,-0.92434
1.59983E+15,2,-21.97333,-97.23197,35.21836
1.59983E+15,1,-0.20557,-0.30811,-0.90432
1.59983E+15,2,-21.6071,-98.08649,34.54695
1.59983E+15,1,-0.14698,-0.30763,-0.87649
1.59983E+15,2,-20.50844,-97.23197,34.85214
1.59983E+15,1,-0.18213,-0.30128,-0.86135
1.59983E+15,2,-20.38636,-94.42427,33.50932
1.59983E+15,1,-0.1504,-0.28565,-0.83499
1.59983E+15,2,-20.9357,-93.8139,32.83792
1.59983E+15,1,-0.21876,-0.28272,-0.87112
1.59983E+15,2,-20.32533,-90.21271,32.04443
1.59983E+15,1,-0.26368,-0.29005,-0.92825
1.59983E+15,2,-20.9357,-90.45686,31.67821
1.59983E+15,3,-25.43,-15.4,40.56
1.59983E+15,1,-0.313,-0.30128,-0.9556
1.59983E+15,2,-21.30192,-92.53212,31.61718
1.59983E+15,1,-0.33204,-0.28321,-0.98831
1.59983E+15,2,-23.07199,-96.19434,32.95999
1.59983E+15,1,-0.37159,-0.27686,-0.94388
1.59983E+15,2,-23.43822,-97.84234,33.69243
1.59983E+15,1,-0.36818,-0.23487,-0.92434
1.59983E+15,2,-21.72918,-96.25538,34.42488
1.59983E+15,1,-0.40529,-0.21876,-0.91702
1.59983E+15,2,-20.63051,-93.75286,33.50932
1.59983E+15,1,-0.40822,-0.22266,-0.93362
1.59983E+15,2,-20.26429,-92.47108,32.83792
1.59983E+15,1,-0.44972,-0.22559,-0.93558
1.59983E+15,2,-19.2877,-89.11405,31.92236
1.59983E+15,1,-0.46535,-0.22657,-0.92776
1.59983E+15,2,-18.12799,-89.66338,32.28858
1.59983E+15,1,-0.48732,-0.21778,-0.88577
1.59983E+15,2,-19.34874,-90.88412,32.04443
1.59983E+15,1,-0.4629,-0.21876,-0.8638
1.59983E+15,2,-19.71496,-94.66842,33.08206
1.59983E+15,3,-34.53,-13.69,40.33
1.59983E+15,1,-0.45656,-0.2212,-0.81838
1.59983E+15,2,-20.50844,-97.41508,33.93658
1.59983E+15,1,-0.48146,-0.22852,-0.7886
1.59983E+15,2,-21.66814,-98.81893,34.18073
1.59983E+15,1,-0.47218,-0.21387,-0.74465
1.59983E+15,2,-21.30192,-98.7579,34.36384
1.59983E+15,1,-0.51125,-0.20362,-0.73244
1.59983E+15,2,-21.24088,-93.3256,32.34962
1.59983E+15,1,-0.48439,-0.18848,-0.76614
1.59983E+15,2,-20.63051,-90.45686,31.25095
1.59983E+15,1,-0.51808,-0.1836,-0.80422
1.59983E+15,2,-20.32533,-87.7102,30.64058
1.59983E+15,1,-0.52394,-0.18653,-0.85842
1.59983E+15,2,-20.02014,-89.96857,31.37303
1.59983E+15,1,-0.55373,-0.18262,-0.83987
1.59983E+15,2,-21.30192,-94.11908,32.22755
1.59983E+15,1,-0.57326,-0.17335,-0.80081
1.59983E+15,2,-22.03436,-94.66842,32.41066
1.59983E+15,1,-0.58937,-0.1626,-0.75002
1.59983E+15,2,-20.63051,-94.11908,32.59377
1.59983E+15,1,-0.62355,-0.1543,-0.74807
1.59983E+15,2,-19.65392,-94.54634,33.26518
1.59983E+15,3,-41.38,-11.37,43.22
1.59983E+15,1,-0.62795,-0.1543,-0.75491
1.59983E+15,2,-19.53185,-93.99701,32.71584
1.59983E+15,1,-0.65383,-0.16602,-0.7593
1.59983E+15,2,-19.59288,-93.56975,32.89895
1.59983E+15,1,-0.64797,-0.14747,-0.74905
1.59983E+15,2,-19.83703,-93.93597,32.59377
1.59983E+15,1,-0.65529,-0.13379,-0.74465
1.59983E+15,2,-19.22666,-92.47108,31.9834
1.59983E+15,1,-0.65139,-0.13428,-0.78079
1.59983E+15,2,-21.79022,-93.63079,31.86132
1.59983E+15,1,-0.65285,-0.13184,-0.79934
1.59983E+15,2,-22.52266,-95.64501,31.73925
1.59983E+15,1,-0.6719,-0.10987,-0.78811
1.59983E+15,2,-22.52266,-97.29301,32.34962
1.59983E+15,1,-0.66994,-0.08741,-0.73391
1.59983E+15,2,-22.27851,-99.61241,33.75347
1.59983E+15,1,-0.69485,-0.06641,-0.64895
1.59983E+15,2,-20.99673,-97.35405,33.1431
1.59983E+15,1,-0.74075,-0.06738,-0.63186
1.59983E+15,2,-19.71496,-93.99701,31.92236
1.59983E+15,3,-48.09,-9.44,45.53
1.59983E+15,1,-0.74514,-0.06348,-0.61135
1.59983E+15,2,-19.47081,-93.08145,31.25095
1.59983E+15,1,-0.79641,-0.08838,-0.60256
1.59983E+15,2,-20.75259,-92.89834,30.51851
1.59983E+15,1,-0.78176,-0.09619,-0.60939
1.59983E+15,2,-21.72918,-95.21775,31.80029
1.59983E+15,1,-0.80227,-0.09424,-0.57082
1.59983E+15,2,-21.6071,-97.65923,34.18073
1.59983E+15,1,-0.76858,-0.07178,-0.56935
1.59983E+15,2,-22.15644,-98.63582,34.91317
1.59983E+15,1,-0.76711,-0.05762,-0.56349
1.59983E+15,2,-21.36296,-99.97864,34.97421
1.59983E+15,1,-0.772,-0.04443,-0.55031
1.59983E+15,2,-20.56948,-97.47612,34.48592
1.59983E+15,1,-0.75002,-0.04248,-0.54396
1.59983E+15,2,-19.83703,-94.9736,32.83792
1.59983E+15,1,-0.78274,-0.02783,-0.52541
1.59983E+15,2,-20.50844,-93.69182,32.28858
1.59983E+15,1,-0.81057,-0.0293,-0.51808
1.59983E+15,2,-18.7994,-89.17508,32.16651
1.59983E+15,3,-54.83,-7.11,49.39
1.59983E+15,1,-0.79934,-0.01953,-0.55959
1.59983E+15,2,-18.86044,-92.22694,32.34962
1.59983E+15,1,-0.84133,-0.02441,-0.56935
1.59983E+15,2,-19.89807,-96.19434,33.81451
1.59983E+15,1,-0.81936,-0.0293,-0.57082
1.59983E+15,2,-21.91229,-99.73449,34.60799
1.59983E+15,1,-0.84768,-0.0083,-0.4922
1.59983E+15,2,-23.2551,-101.32145,34.66903
1.59983E+15,1,-0.84378,0.01953,-0.42921
1.59983E+15,2,-22.46162,-99.06308,35.03525
1.59983E+15,1,-0.85403,0.03711,-0.40919
1.59983E+15,2,-21.30192,-97.41508,34.3028
1.59983E+15,1,-0.90286,0.03516,-0.40529
1.59983E+15,2,-21.97333,-98.02545,34.3028
1.59983E+15,1,-0.94534,0.04688,-0.37648
1.59983E+15,2,-20.20325,-94.42427,33.38725
1.59983E+15,1,-0.93851,0.04883,-0.3921
1.59983E+15,2,-19.95911,-97.65923,33.08206
1.59983E+15,1,-0.96683,0.03906,-0.39015
1.59983E+15,2,-21.17985,-99.55138,33.81451
1.59983E+15,3,-58.14,-4.78,55.01
1.59983E+15,1,-0.95755,0.03565,-0.43019
1.59983E+15,2,-22.64473,-102.7253,35.2794
1.59983E+15,1,-0.95755,0.0376,-0.39698
1.59983E+15,2,-22.70577,-104.12915,35.09629
1.59983E+15,1,-0.95169,0.05322,-0.34327
1.59983E+15,2,-22.76681,-104.12915,35.76769
1.59983E+15,1,-0.92874,0.06348,-0.30226
1.59983E+15,2,-23.80444,-102.60323,35.52355
1.59983E+15,1,-0.93606,0.08399,-0.22706
1.59983E+15,2,-22.40059,-100.34486,35.09629
1.59983E+15,1,-0.93753,0.08887,-0.25587
1.59983E+15,2,-21.05777,-96.19434,33.81451
1.59983E+15,1,-0.96829,0.0791,-0.28028
1.59983E+15,2,-21.72918,-97.96442,34.11969
1.59983E+15,1,-0.9761,0.06738,-0.29249
1.59983E+15,2,-23.56029,-101.50456,35.34043
1.59983E+15,1,-0.99271,0.07129,-0.26026
1.59983E+15,2,-23.92651,-106.38752,37.17154
1.59983E+15,1,-0.96536,0.10352,-0.17627
1.59983E+15,2,-22.94992,-104.31227,37.04947
1.59983E+15,3,-63.12,-2,61.57
1.59983E+15,1,-0.92288,0.11768,-0.15332
1.59983E+15,2,-22.03436,-100.83316,35.9508
1.59983E+15,1,-0.93899,0.11377,-0.146
1.59983E+15,2,-22.52266,-98.51375,34.54695
1.59983E+15,1,-0.95315,0.11621,-0.19092
1.59983E+15,2,-22.40059,-93.20353,33.32621
1.59983E+15,1,-0.93216,0.09961,-0.24512
1.59983E+15,2,-22.15644,-93.99701,32.71584
1.59983E+15,1,-0.94876,0.11866,-0.19581
1.59983E+15,2,-22.27851,-97.29301,34.18073
1.59983E+15,1,-0.96487,0.14844,-0.12647
1.59983E+15,2,-22.64473,-99.4293,35.40147
1.59983E+15,1,-0.94339,0.13916,-0.12745
1.59983E+15,2,-23.07199,-105.28886,37.47673
1.59983E+15,1,-0.93216,0.14405,-0.09864
1.59983E+15,2,-23.92651,-103.76293,36.4391
1.59983E+15,1,-0.92483,0.1963,0.04199
1.59983E+15,2,-20.50844,-97.29301,33.87555
1.59983E+15,1,-0.90286,0.25343,0.24854
1.59983E+15,2,-15.68651,-76.60146,26.42903
1.59983E+15,3,-66.34,0.02,68.06
1.59983E+15,1,-0.89261,0.27003,0.22852
1.59983E+15,2,-11.10874,-55.97095,19.22666
1.59983E+15,1,-0.91165,0.30128,0.39064
1.59983E+15,2,-4.02844,-17.33451,5.92059
1.59983E+15,1,-0.91165,0.31397,0.34376
1.59983E+15,2,6.1037,13.42814,-5.37126
1.59983E+15,1,-0.94143,0.26514,0.25587
1.59983E+15,2,8.30103,36.37806,-13.79437
1.59983E+15,1,-0.96097,0.28224,0.29835
1.59983E+15,2,13.91644,62.68502,-21.66814
1.59983E+15,1,-0.88919,0.25245,0.2295
1.59983E+15,2,18.67733,86.30634,-30.57955
1.59983E+15,1,-0.86624,0.22706,0.24073
1.59983E+15,2,22.64473,107.54723,-37.47673
1.59983E+15,1,-0.88137,0.2295,0.14502
1.59983E+15,2,26.85629,123.41685,-43.51939
1.59983E+15,1,-0.90628,0.13526,-0.02051
1.59983E+15,2,28.93155,130.68026,-42.84799
1.59983E+15,1,-0.94583,0.17042,-0.12012
1.59983E+15,2,29.35881,132.20618,-44.86221
1.59983E+15,3,-72.66,0.7,72.36
1.59983E+15,1,-0.94827,0.11524,-0.22413
1.59983E+15,2,26.49007,130.49715,-46.20502
1.59983E+15,1,-0.91995,0.04492,-0.28126
1.59983E+15,2,24.17066,118.77804,-39.91821
1.59983E+15,1,-0.96927,0.09424,-0.23438
1.59983E+15,2,22.15644,108.95108,-36.4391
1.59983E+15,1,-0.96048,0.07813,-0.30128
1.59983E+15,2,23.19407,103.2136,-35.21836
1.59983E+15,1,-0.91946,0.06494,-0.31544
1.59983E+15,2,21.36296,97.29301,-32.83792
1.59983E+15,1,-0.93216,0.09131,-0.29298
1.59983E+15,2,20.32533,96.56056,-32.28858
1.59983E+15,1,-0.90872,0.08252,-0.4087
1.59983E+15,2,20.08118,95.58397,-33.75347
1.59983E+15,1,-0.9722,0.06494,-0.41554
1.59983E+15,2,19.53185,93.08145,-33.1431
1.59983E+15,1,-0.97562,0.09571,-0.40724
1.59983E+15,2,20.08118,87.77123,-30.70162
1.59983E+15,1,-0.97513,0.1045,-0.30177
1.59983E+15,2,21.48503,88.56471,-31.55614
1.59983E+15,1,-0.90384,0.10596,-0.25733
