\,Sensor id,Value 0,Value 1,Value 2  
1.59983E+15,1,-1.0015,0.08887,-0.25196
1.59983E+15,2,-27.64977,-123.661,43.21421
1.59983E+15,1,-0.96243,0.10108,-0.24415
1.59983E+15,2,-28.80947,-133.18278,48.34132
1.59983E+15,1,-0.94632,0.14063,-0.17969
1.59983E+15,2,-31.00681,-136.47877,48.09717
1.59983E+15,1,-0.91116,0.19971,0.05908
1.59983E+15,2,-29.48088,-133.36589,46.14399
1.59983E+15,1,-0.87551,0.20997,0.06299
1.59983E+15,2,-26.97836,-128.48292,44.61806
1.59983E+15,1,-0.89309,0.15528,-0.05029
1.59983E+15,2,-27.83288,-124.39344,43.0311
1.59983E+15,1,-1.02982,0.16456,-0.08985
1.59983E+15,2,-28.56532,-128.54396,44.6791
1.59983E+15,1,-0.99612,0.18848,0.03516
1.59983E+15,2,-29.41984,-133.67107,47.30369
1.59983E+15,1,-0.87503,0.22657,0.12256
1.59983E+15,2,-27.34458,-132.69448,46.38813
1.59983E+15,1,-0.84671,0.24171,0.17579
1.59983E+15,2,-27.83288,-127.20115,43.70251
1.59983E+15,1,-0.90481,0.21973,0.14063
1.59983E+15,2,-27.77184,-122.31819,42.11554
1.59983E+15,1,-0.97806,0.20557,0.14307
1.59983E+15,2,-27.34458,-119.38841,42.29865
1.59983E+15,1,-0.95901,0.23096,0.17042
1.59983E+15,2,-25.33036,-119.26634,42.35969
1.59983E+15,1,-0.89944,0.26514,0.24268
1.59983E+15,2,-24.59792,-119.63256,42.05451
1.59983E+15,1,-0.8096,0.2129,0.08008
1.59983E+15,2,-25.45244,-122.07404,43.0311
1.59983E+15,1,-0.92483,0.21094,0.11914
1.59983E+15,2,-28.6874,-127.26218,44.86221
1.59983E+15,1,-0.97659,0.27784,0.29395
1.59983E+15,2,-28.93155,-131.04648,47.66991
1.59983E+15,1,-0.85452,0.25782,0.26954
1.59983E+15,2,-29.1757,-131.59581,46.9985
1.59983E+15,1,-0.81936,0.23048,0.17823
1.59983E+15,2,-30.03021,-137.63848,48.6465
1.59983E+15,1,-0.94729,0.3169,0.48683
1.59983E+15,2,-29.1757,-127.32322,46.75436
1.59983E+15,1,-0.90725,0.37648,0.49757
1.59983E+15,2,-25.69658,-118.90011,42.05451
1.59983E+15,1,-0.82962,0.26514,0.37892
1.59983E+15,2,-25.08621,-113.46782,39.49095
1.59983E+15,1,-0.85061,0.32716,0.43117
1.59983E+15,2,-22.82785,-106.44856,38.75851
1.59983E+15,1,-0.85452,0.30811,0.33741
1.59983E+15,2,-22.64473,-108.52382,36.74429
1.59983E+15,1,-0.83108,0.23536,0.23682
1.59983E+15,2,-25.3914,-118.28974,41.56621
1.59983E+15,1,-0.83694,0.28516,0.31739
1.59983E+15,2,-28.26014,-126.4687,44.98428
1.59983E+15,1,-0.81106,0.43214,0.8887
1.59983E+15,2,-22.70577,-99.55138,36.37806
1.59983E+15,1,-0.69485,0.49611,0.92825
1.59983E+15,2,-13.42814,-65.6148,21.97333
1.59983E+15,1,-0.69289,0.4546,0.93753
1.59983E+15,2,-5.31022,-23.98755,7.7517
1.59983E+15,1,-0.77932,0.46486,0.9097
1.59983E+15,2,5.24918,17.6397,-6.592
1.59983E+15,1,-0.82571,0.45363,0.91556
1.59983E+15,2,12.45155,54.56709,-20.20325
1.59983E+15,1,-0.74172,0.42433,0.81057
1.59983E+15,2,20.38636,88.19849,-30.94577
1.59983E+15,1,-0.69729,0.35939,0.67629
1.59983E+15,2,25.33036,116.76382,-40.77273
1.59983E+15,1,-0.70754,0.37257,0.6216
1.59983E+15,2,29.96918,139.46959,-48.58547
1.59983E+15,1,-0.82424,0.32716,0.53713
1.59983E+15,2,33.81451,153.38603,-55.29954
1.59983E+15,1,-0.81838,0.29688,0.42286
1.59983E+15,2,33.93658,159.00143,-55.90991
1.59983E+15,1,-0.78762,0.26222,0.35206
1.59983E+15,2,35.03525,161.87017,-55.84887
1.59983E+15,1,-0.79885,0.23829,0.20997
1.59983E+15,2,34.3028,156.8041,-55.29954
1.59983E+15,1,-0.90335,0.25831,0.23243
1.59983E+15,2,32.89895,150.51729,-53.71258
1.59983E+15,1,-0.90335,0.21143,0.10791
1.59983E+15,2,30.09125,140.69033,-49.19584
1.59983E+15,1,-0.88186,0.19288,0.11914
1.59983E+15,2,29.23673,128.36085,-44.25184
1.59983E+15,1,-0.95315,0.23634,0.11621
1.59983E+15,2,27.40562,121.21952,-40.83377
1.59983E+15,1,-0.97708,0.2505,0.08399
1.59983E+15,2,25.57451,114.32234,-40.04028
1.59983E+15,1,-0.94827,0.21387,-0.00732
1.59983E+15,2,23.37718,107.54723,-38.27021
1.59983E+15,1,-0.98782,0.23975,0.12598
1.59983E+15,2,23.43822,107.91345,-38.02606
1.59983E+15,1,-0.9302,0.24757,0.13721
1.59983E+15,2,25.14725,113.16263,-40.83377
1.59983E+15,1,-0.8677,0.21827,0.15088
1.59983E+15,2,26.49007,124.02722,-44.25184
1.59983E+15,1,-0.90872,0.26514,0.18165
1.59983E+15,2,30.57955,132.32826,-46.3271
1.59983E+15,1,-0.98196,0.23243,0.01465
1.59983E+15,2,29.54192,134.40352,-49.19584
1.59983E+15,1,-0.96048,0.14209,-0.10303
1.59983E+15,2,28.13807,131.71789,-48.70754
1.59983E+15,1,-0.9556,0.18116,-0.02295
1.59983E+15,2,28.26014,126.34663,-46.87643
1.59983E+15,1,-0.96341,0.19434,0.0249
1.59983E+15,2,28.07703,124.57656,-46.9985
1.59983E+15,1,-0.92776,0.14258,-0.06787
1.59983E+15,2,26.24592,124.75967,-46.14399
1.59983E+15,1,-0.93997,0.14356,-0.03565
1.59983E+15,2,26.00177,121.03641,-44.12976
1.59983E+15,1,-0.96146,0.1543,-0.00879
1.59983E+15,2,28.01599,121.5247,-43.51939
1.59983E+15,1,-0.96585,0.15821,-0.02783
1.59983E+15,2,28.01599,120.365,-43.39732
1.59983E+15,1,-0.93216,0.1333,-0.08789
1.59983E+15,2,27.77184,119.08322,-42.11554
1.59983E+15,1,-0.91067,0.12842,-0.11084
1.59983E+15,2,27.0394,123.90515,-43.21421
1.59983E+15,1,-0.9136,0.13623,-0.07031
1.59983E+15,2,27.10044,127.20115,-44.61806
1.59983E+15,1,-0.9302,0.14454,-0.05322
1.59983E+15,2,29.66399,130.13092,-45.04532
1.59983E+15,1,-0.91897,0.10791,-0.21094
1.59983E+15,2,29.05362,135.50218,-46.81539
1.59983E+15,1,-0.92874,0.09229,-0.20801
1.59983E+15,2,29.23673,137.15018,-46.63228
1.59983E+15,1,-0.9136,0.12549,-0.19678
1.59983E+15,2,29.60295,138.12677,-46.57125
1.59983E+15,1,-0.876,0.10987,-0.25636
1.59983E+15,2,30.64058,143.13181,-49.50102
1.59983E+15,1,-0.87503,0.00977,-0.4839
1.59983E+15,2,26.73421,130.19196,-46.69332
1.59983E+15,1,-0.91507,-0.01074,-0.51076
1.59983E+15,2,23.43822,123.96619,-42.42073
1.59983E+15,1,-0.94241,0.04688,-0.4507
1.59983E+15,2,25.57451,122.37922,-41.68828
1.59983E+15,1,-0.89749,0.07666,-0.34767
1.59983E+15,2,27.83288,118.22871,-40.34547
1.59983E+15,1,-0.84573,0.11328,-0.34034
1.59983E+15,2,30.09125,122.92856,-41.3831
1.59983E+15,1,-0.83303,0.04981,-0.48781
1.59983E+15,2,28.13807,128.72707,-45.8388
1.59983E+15,1,-0.84378,-0.01416,-0.45314
1.59983E+15,2,27.28355,127.38426,-45.16739
1.59983E+15,1,-0.86282,0.03418,-0.49464
1.59983E+15,2,28.62636,129.21537,-45.16739
1.59983E+15,1,-0.81252,-0.00439,-0.53224
1.59983E+15,2,28.1991,130.253,-47.30369
1.59983E+15,1,-0.83792,0.02002,-0.48537
1.59983E+15,2,29.05362,130.37507,-46.93747
1.59983E+15,1,-0.77004,0.02002,-0.49513
1.59983E+15,2,29.35881,129.27641,-47.66991
1.59983E+15,1,-0.81106,-0.03467,-0.54445
1.59983E+15,2,28.07703,124.21033,-46.44917
1.59983E+15,1,-0.85061,-0.0708,-0.66945
1.59983E+15,2,26.42903,118.47285,-43.64147
1.59983E+15,1,-0.79983,-0.08643,-0.66457
1.59983E+15,2,25.33036,117.37419,-43.15317
1.59983E+15,1,-0.74563,-0.03369,-0.44337
1.59983E+15,2,24.35377,119.44945,-44.6791
1.59983E+15,1,-0.72658,-0.02441,-0.34962
1.59983E+15,2,27.46666,126.77389,-46.02191
1.59983E+15,1,-0.73147,-0.07227,-0.50587
1.59983E+15,2,29.78607,130.00885,-46.75436
1.59983E+15,1,-0.7886,-0.12745,-0.73635
1.59983E+15,2,29.11466,125.7973,-44.6791
1.59983E+15,1,-0.77297,-0.15332,-0.84573
1.59983E+15,2,25.02518,114.13923,-40.46754
1.59983E+15,1,-0.77688,-0.10791,-0.6426
1.59983E+15,2,23.13303,112.18604,-38.45332
1.59983E+15,1,-0.65725,-0.04639,-0.47462
1.59983E+15,2,25.26933,114.68856,-40.16236
1.59983E+15,1,-0.5884,-0.05811,-0.43898
1.59983E+15,2,28.01599,128.54396,-45.47258
1.59983E+15,1,-0.61184,-0.10743,-0.61525
1.59983E+15,2,29.8471,138.43196,-49.56206
1.59983E+15,1,-0.6426,-0.17188,-0.84036
1.59983E+15,2,29.35881,136.66189,-48.70754
1.59983E+15,1,-0.70412,-0.20313,-0.94388
1.59983E+15,2,25.63555,123.11167,-44.12976
1.59983E+15,1,-0.67678,-0.18995,-0.8804
1.59983E+15,2,23.62133,108.829,-39.49095
1.59983E+15,1,-0.54201,-0.15235,-0.71194
1.59983E+15,2,24.78103,105.53301,-38.02606
1.59983E+15,1,-0.53078,-0.11914,-0.61623
1.59983E+15,2,25.94073,112.55226,-40.77273
1.59983E+15,1,-0.58156,-0.146,-0.69875
1.59983E+15,2,27.40562,123.59996,-44.1908
1.59983E+15,1,-0.54201,-0.19141,-0.81497
1.59983E+15,2,28.1991,129.21537,-45.53362
1.59983E+15,1,-0.52736,-0.20606,-0.88968
1.59983E+15,2,27.58873,126.957,-44.00769
1.59983E+15,1,-0.53078,-0.22999,-0.92141
1.59983E+15,2,26.5511,119.02219,-42.23762
1.59983E+15,1,-0.43995,-0.21729,-0.83645
1.59983E+15,2,26.18488,118.22871,-42.5428
1.59983E+15,1,-0.46144,-0.15479,-0.80081
1.59983E+15,2,27.10044,120.8533,-43.64147
1.59983E+15,1,-0.45753,-0.15772,-0.68899
1.59983E+15,2,28.01599,124.21033,-45.35051
1.59983E+15,1,-0.45558,-0.22071,-0.73733
1.59983E+15,2,27.46666,126.4687,-46.63228
1.59983E+15,1,-0.4673,-0.30274,-1.00638
1.59983E+15,2,26.24592,117.80145,-42.97006
1.59983E+15,1,-0.37355,-0.2964,-1.05863
1.59983E+15,2,22.82785,105.59404,-39.42991
1.59983E+15,1,-0.33839,-0.24073,-0.96048
1.59983E+15,2,22.40059,99.9176,-38.51436
1.59983E+15,1,-0.42433,-0.20362,-0.8052
1.59983E+15,2,23.68236,107.6693,-40.52858
1.59983E+15,1,-0.38527,-0.17969,-0.67971
1.59983E+15,2,26.30696,119.69359,-44.31288
1.59983E+15,1,-0.28516,-0.21924,-0.6719
1.59983E+15,2,28.62636,131.47374,-47.05954
1.59983E+15,1,-0.3047,-0.29054,-0.85354
1.59983E+15,2,29.72503,139.89685,-48.89065
1.59983E+15,1,-0.26319,-0.34327,-1.11234
1.59983E+15,2,28.74844,127.75048,-44.00769
1.59983E+15,1,-0.2212,-0.32521,-1.15531
1.59983E+15,2,25.8797,113.71197,-41.68828
1.59983E+15,1,-0.22022,-0.28272,-1.00052
1.59983E+15,2,23.2551,106.14338,-40.8948
1.59983E+15,1,-0.2588,-0.25636,-0.80471
1.59983E+15,2,23.7434,105.53301,-40.95584
1.59983E+15,1,-0.1836,-0.23975,-0.66506
1.59983E+15,2,26.73421,119.87671,-46.08295
1.59983E+15,1,-0.16846,-0.29688,-0.77444
1.59983E+15,2,30.15229,130.31404,-47.42576
1.59983E+15,1,-0.15918,-0.36378,-0.99319
1.59983E+15,2,28.93155,132.38929,-46.51021
1.59983E+15,1,-0.04297,-0.36671,-1.10794
1.59983E+15,2,29.60295,128.1167,-45.35051
1.59983E+15,1,-0.11573,-0.35157,-1.07816
1.59983E+15,2,26.42903,118.65596,-43.94665
1.59983E+15,1,-0.14893,-0.32423,-0.94241
1.59983E+15,2,27.10044,117.00797,-43.21421
1.59983E+15,1,-0.03613,-0.31251,-0.84426
1.59983E+15,2,30.39644,120.79226,-44.61806
1.59983E+15,1,-0.0166,-0.34278,-0.85159
1.59983E+15,2,30.21332,126.34663,-44.80117
1.59983E+15,1,-0.00439,-0.34181,-0.97269
1.59983E+15,2,26.79525,130.37507,-45.89984
1.59983E+15,1,-0.06006,-0.38966,-1.07376
1.59983E+15,2,29.23673,125.61419,-43.51939
1.59983E+15,1,0.0249,-0.39601,-1.03079
1.59983E+15,2,25.8797,116.76382,-42.60384
1.59983E+15,1,0.13135,-0.37062,-0.86282
1.59983E+15,2,27.58873,115.05478,-42.90902
1.59983E+15,1,0.08203,-0.33204,-0.76662
1.59983E+15,2,28.93155,119.87671,-43.70251
1.59983E+15,1,0.10205,-0.31251,-0.71633
1.59983E+15,2,28.87051,129.45952,-46.9985
1.59983E+15,1,0.12842,-0.37355,-0.81643
1.59983E+15,2,30.45747,137.27226,-48.28028
1.59983E+15,1,0.19483,-0.4463,-1.00784
1.59983E+15,2,28.6874,129.27641,-45.65569
1.59983E+15,1,0.16211,-0.43556,-1.11185
1.59983E+15,2,26.5511,123.84411,-44.6791
1.59983E+15,1,0.06836,-0.48292,-1.21
1.59983E+15,2,21.36296,99.73449,-36.25599
1.59983E+15,1,0.12305,-0.48634,-1.25443
1.59983E+15,2,13.67229,66.65242,-24.96414
1.59983E+15,1,0.12793,-0.53029,-1.39311
1.59983E+15,2,7.50755,33.69243,-12.45155
1.59983E+15,1,0.14698,-0.53322,-1.41557
1.59983E+15,2,-2.50252,-7.62963,1.83111
1.59983E+15,1,0.07129,-0.54933,-1.39116
1.59983E+15,2,-11.71911,-49.74517,17.02933
1.59983E+15,1,0.13672,-0.51906,-1.29447
1.59983E+15,2,-21.11881,-87.34397,29.1757
1.59983E+15,1,0.20313,-0.4966,-1.14652
1.59983E+15,2,-27.10044,-113.71197,38.63643
1.59983E+15,1,0.16211,-0.46535,-1.08353
1.59983E+15,2,-32.59377,-137.94366,48.34132
1.59983E+15,1,0.11328,-0.47267,-1.11332
1.59983E+15,2,-39.00266,-154.60677,55.17747
1.59983E+15,1,0.14844,-0.45412,-0.98685
1.59983E+15,2,-42.35969,-160.1001,60.1825
1.59983E+15,1,0.2046,-0.34376,-0.94095
1.59983E+15,2,-36.19495,-164.49477,62.44087
1.59983E+15,1,0.17383,-0.30811,-0.7637
1.59983E+15,2,-35.21836,-160.77151,59.32798
1.59983E+15,1,0.07959,-0.27979,-0.84182
1.59983E+15,2,-32.65481,-152.59255,56.21509
1.59983E+15,1,-0.01953,-0.30567,-0.90286
1.59983E+15,2,-29.72503,-148.5641,51.9425
1.59983E+15,1,0.06592,-0.35011,-0.93265
1.59983E+15,2,-29.8471,-143.25388,50.7828
1.59983E+15,1,0.07324,-0.313,-0.78713
1.59983E+15,2,-29.41984,-136.47877,48.70754
1.59983E+15,1,-0.12012,-0.27638,-0.78713
1.59983E+15,2,-25.02518,-127.32322,44.86221
1.59983E+15,1,-0.10645,-0.24854,-0.72268
1.59983E+15,2,-24.41481,-115.421,40.58962
1.59983E+15,1,-0.09619,-0.27296,-0.76711
1.59983E+15,2,-22.40059,-106.63167,37.11051
1.59983E+15,1,-0.13868,-0.34864,-0.99368
1.59983E+15,2,-21.91229,-107.24204,37.53777
1.59983E+15,1,-0.21876,-0.38136,-1.14408
1.59983E+15,2,-26.30696,-117.86248,41.99347
1.59983E+15,1,-0.3003,-0.3628,-1.0806
1.59983E+15,2,-29.05362,-128.605,45.71673
1.59983E+15,1,-0.23341,-0.27979,-0.8511
1.59983E+15,2,-29.11466,-130.49715,46.20502
1.59983E+15,1,-0.26905,-0.23634,-0.78616
1.59983E+15,2,-27.22251,-128.1167,46.20502
1.59983E+15,1,-0.27296,-0.25636,-0.81155
1.59983E+15,2,-26.85629,-119.02219,43.64147
1.59983E+15,1,-0.30128,-0.29347,-0.89993
1.59983E+15,2,-27.46666,-115.11582,41.13895
1.59983E+15,1,-0.32569,-0.30665,-1.00345
1.59983E+15,2,-27.77184,-121.21952,42.66488
1.59983E+15,1,-0.29884,-0.29493,-0.94534
1.59983E+15,2,-29.60295,-125.37004,43.58043
1.59983E+15,1,-0.3003,-0.22169,-0.83303
1.59983E+15,2,-28.13807,-122.68441,43.82458
1.59983E+15,1,-0.292,-0.18751,-0.76516
1.59983E+15,2,-25.94073,-118.717,41.74932
1.59983E+15,1,-0.33497,-0.2168,-0.75539
1.59983E+15,2,-23.98755,-105.59404,36.74429
1.59983E+15,1,-0.46046,-0.2671,-0.9263
1.59983E+15,2,-23.13303,-102.78634,36.50014
1.59983E+15,1,-0.51271,-0.28565,-1.05716
1.59983E+15,2,-24.84207,-111.27049,39.55199
1.59983E+15,1,-0.41798,-0.28077,-1.02445
1.59983E+15,2,-27.10044,-122.68441,43.58043
1.59983E+15,1,-0.44679,-0.23829,-0.96438
1.59983E+15,2,-29.54192,-130.61922,46.08295
1.59983E+15,1,-0.39943,-0.16211,-0.82864
1.59983E+15,2,-28.01599,-133.36589,46.93747
1.59983E+15,1,-0.4546,-0.15137,-0.73293
1.59983E+15,2,-28.07703,-126.83493,43.27525
1.59983E+15,1,-0.54494,-0.17774,-0.71682
1.59983E+15,2,-26.24592,-117.49626,40.65065
1.59983E+15,1,-0.51173,-0.18653,-0.78713
1.59983E+15,2,-24.41481,-117.92352,40.95584
1.59983E+15,1,-0.53127,-0.19532,-0.89749
1.59983E+15,2,-27.10044,-122.92856,41.3831
1.59983E+15,1,-0.56203,-0.19874,-0.87454
1.59983E+15,2,-29.96918,-127.99463,42.84799
1.59983E+15,1,-0.58156,-0.17774,-0.73684
1.59983E+15,2,-29.78607,-131.901,44.80117
1.59983E+15,1,-0.69094,-0.13135,-0.59133
1.59983E+15,2,-27.89392,-125.7973,43.0311
1.59983E+15,1,-0.60353,-0.12305,-0.53957
1.59983E+15,2,-24.35377,-118.53389,41.26102
1.59983E+15,1,-0.56447,-0.1084,-0.53175
1.59983E+15,2,-21.97333,-110.04975,39.49095
1.59983E+15,1,-0.69826,-0.11963,-0.79202
1.59983E+15,2,-23.2551,-110.29389,39.36888
1.59983E+15,1,-0.68459,-0.15723,-0.91263
1.59983E+15,2,-27.58873,-120.42604,41.56621
1.59983E+15,1,-0.73,-0.15186,-0.78762
1.59983E+15,2,-30.51851,-126.28559,43.58043
1.59983E+15,1,-0.76418,-0.08301,-0.59816
1.59983E+15,2,-29.05362,-127.50633,44.25184
1.59983E+15,1,-0.66066,-0.04443,-0.51515
1.59983E+15,2,-26.12384,-124.8207,43.70251
1.59983E+15,1,-0.63186,-0.03662,-0.49904
1.59983E+15,2,-25.69658,-113.89508,38.69747
1.59983E+15,1,-0.73,-0.08106,-0.64895
1.59983E+15,2,-25.20829,-109.56145,37.04947
1.59983E+15,1,-0.78323,-0.1377,-0.7969
1.59983E+15,2,-28.01599,-115.60411,39.79614
1.59983E+15,1,-0.87698,-0.12452,-0.78372
1.59983E+15,2,-29.66399,-124.1493,43.27525
1.59983E+15,1,-0.78713,-0.07617,-0.64553
1.59983E+15,2,-29.29777,-133.85418,46.26606
1.59983E+15,1,-0.67824,-0.01856,-0.47609
1.59983E+15,2,-27.40562,-132.51137,44.25184
1.59983E+15,1,-0.76321,0.0166,-0.43849
1.59983E+15,2,-27.0394,-124.1493,41.07791
1.59983E+15,1,-0.82864,-0.02637,-0.50099
1.59983E+15,2,-26.42903,-117.98456,39.67406
1.59983E+15,1,-0.87307,-0.07959,-0.63625
1.59983E+15,2,-26.97836,-120.48708,41.74932
1.59983E+15,1,-0.85598,-0.0791,-0.62258
1.59983E+15,2,-28.99258,-129.88678,45.41154
1.59983E+15,1,-0.83401,-0.02393,-0.49074
1.59983E+15,2,-28.99258,-134.7087,47.24265
1.59983E+15,1,-0.86624,0.04883,-0.39747
1.59983E+15,2,-28.62636,-134.52559,46.57125
1.59983E+15,1,-0.81545,0.05957,-0.27589
1.59983E+15,2,-29.48088,-130.06989,44.1908
1.59983E+15,1,-0.83499,0.03906,-0.32032
1.59983E+15,2,-25.20829,-118.47285,40.46754
1.59983E+15,1,-0.85061,0.00293,-0.47853
1.59983E+15,2,-25.69658,-120.30396,41.26102
1.59983E+15,1,-0.95315,0.02295,-0.50148
1.59983E+15,2,-28.38221,-130.19196,45.96088
1.59983E+15,1,-0.98001,0.06446,-0.41798
1.59983E+15,2,-29.8471,-135.50218,47.30369
1.59983E+15,1,-0.83889,0.08887,-0.20801
1.59983E+15,2,-29.23673,-135.50218,46.9985
1.59983E+15,1,-0.82815,0.09864,-0.16602
1.59983E+15,2,-26.73421,-130.86337,45.28947
1.59983E+15,1,-0.89895,0.08838,-0.23487
1.59983E+15,2,-26.61214,-120.365,42.48177
1.59983E+15,1,-0.98782,0.08936,-0.28956
1.59983E+15,2,-27.16147,-121.82989,42.78695
1.59983E+15,1,-0.94778,0.05713,-0.33546
1.59983E+15,2,-29.11466,-133.67107,46.3271
1.59983E+15,1,-0.93704,0.07373,-0.28761
1.59983E+15,2,-30.45747,-134.64766,46.87643
1.59983E+15,1,-0.93167,0.13086,-0.1587
1.59983E+15,2,-29.41984,-134.15937,46.81539
1.59983E+15,1,-0.92044,0.16944,0.05908
1.59983E+15,2,-26.36799,-129.58159,45.77776
1.59983E+15,1,-0.88723,0.17432,-0.06153
1.59983E+15,2,-23.86547,-116.27552,41.26102
1.59983E+15,1,-0.91995,0.09815,-0.28028
1.59983E+15,2,-25.8797,-118.22871,40.52858
1.59983E+15,1,-1.06644,0.08936,-0.29395
1.59983E+15,2,-28.80947,-126.16352,44.98428
1.59983E+15,1,-1.02445,0.16553,-0.14747
1.59983E+15,2,-29.41984,-134.52559,47.91406
1.59983E+15,1,-0.89456,0.1963,0.01514
1.59983E+15,2,-27.34458,-137.15018,47.91406
1.59983E+15,1,-0.86184,0.18897,0.01514
1.59983E+15,2,-27.89392,-130.80233,44.92325
1.59983E+15,1,-0.94729,0.18751,0.02002
1.59983E+15,2,-27.5277,-125.85833,43.64147
1.59983E+15,1,-0.97757,0.1709,-0.02197
1.59983E+15,2,-27.64977,-125.98041,44.1908
1.59983E+15,1,-0.97855,0.17969,-0.05176
1.59983E+15,2,-27.64977,-129.7647,45.16739
1.59983E+15,1,-0.99222,0.20753,0.04053
1.59983E+15,2,-30.21332,-133.73211,46.81539
1.59983E+15,1,-0.91604,0.21924,0.13184
1.59983E+15,2,-29.96918,-133.97626,46.81539
1.59983E+15,1,-0.88089,0.23048,0.22169
1.59983E+15,2,-26.79525,-127.93359,44.25184
1.59983E+15,1,-0.90432,0.2544,0.24854
1.59983E+15,2,-25.81866,-122.68441,42.60384
1.59983E+15,1,-0.85208,0.23634,0.16944
1.59983E+15,2,-23.80444,-111.33152,39.55199
1.59983E+15,1,-0.89798,0.21876,0.125
1.59983E+15,2,-24.59792,-111.39256,38.45332
1.59983E+15,1,-0.92044,0.21241,0.11768
1.59983E+15,2,-25.94073,-113.16263,40.10132
1.59983E+15,1,-0.98001,0.21436,0.09082
1.59983E+15,2,-28.38221,-125.06485,44.1908
1.59983E+15,1,-0.9263,0.22364,0.19337
1.59983E+15,2,-29.35881,-133.61003,48.28028
1.59983E+15,1,-0.82766,0.2588,0.21046
1.59983E+15,2,-28.44325,-133.85418,47.18162
1.59983E+15,1,-0.83694,0.22413,0.1753
1.59983E+15,2,-30.64058,-136.11255,48.46339
1.59983E+15,1,-0.94485,0.31788,0.49611
1.59983E+15,2,-29.78607,-137.21122,50.35554
1.59983E+15,1,-0.83303,0.33155,0.34278
1.59983E+15,2,-25.94073,-125.91937,46.02191
1.59983E+15,1,-0.79006,0.27784,0.29395
1.59983E+15,2,-24.84207,-115.421,39.12473
1.59983E+15,1,-0.8638,0.29884,0.44484
1.59983E+15,2,-24.9031,-112.18604,41.13895
1.59983E+15,1,-0.87551,0.32179,0.30811
1.59983E+15,2,-24.84207,-109.74456,38.63643
1.59983E+15,1,-0.90481,0.23927,0.28126
1.59983E+15,2,-26.06281,-113.65093,39.7351
1.59983E+15,1,-0.88675,0.29542,0.31642
1.59983E+15,2,-26.06281,-123.661,43.45836
1.59983E+15,1,-0.84524,0.42824,0.83108
1.59983E+15,2,-25.02518,-118.90011,42.35969
1.59983E+15,1,-0.7007,0.46681,0.86428
1.59983E+15,2,-15.86962,-81.54546,29.78607
1.59983E+15,1,-0.67629,0.45607,0.91214
1.59983E+15,2,-8.78933,-42.11554,13.30607
1.59983E+15,1,-0.74807,0.48439,0.98587
1.59983E+15,2,-0.73244,-2.56355,0.4883
1.59983E+15,1,-0.83352,0.46339,0.83352
1.59983E+15,2,6.53096,32.95999,-12.26844
1.59983E+15,1,-0.77493,0.42384,0.90872
1.59983E+15,2,15.9917,69.15494,-24.71999
1.59983E+15,1,-0.66018,0.43995,0.84329
1.59983E+15,2,24.41481,102.35908,-36.19495
1.59983E+15,1,-0.69778,0.40919,0.80227
1.59983E+15,2,29.05362,129.52055,-43.94665
1.59983E+15,1,-0.79788,0.39894,0.54982
1.59983E+15,2,31.9834,148.5641,-53.65154
1.59983E+15,1,-0.81057,0.28175,0.41017
1.59983E+15,2,33.20414,157.47551,-55.48265
1.59983E+15,1,-0.8096,0.28956,0.40431
1.59983E+15,2,36.07288,161.19877,-57.25272
1.59983E+15,1,-0.76809,0.27638,0.34523
1.59983E+15,2,34.85214,160.46632,-55.7268
1.59983E+15,1,-0.85696,0.2461,0.18799
1.59983E+15,2,33.50932,154.72884,-54.50606
1.59983E+15,1,-0.89163,0.21876,0.16553
1.59983E+15,2,31.92236,147.8927,-52.00354
1.59983E+15,1,-0.93167,0.2002,0.09278
1.59983E+15,2,29.60295,137.69951,-48.34132
1.59983E+15,1,-0.93313,0.20215,0.09717
1.59983E+15,2,27.40562,124.1493,-41.56621
1.59983E+15,1,-0.88968,0.22852,0.09033
1.59983E+15,2,25.75762,115.17685,-38.81954
1.59983E+15,1,-0.91556,0.23145,0.08594
1.59983E+15,2,24.59792,110.41597,-38.69747
1.59983E+15,1,-0.95999,0.23927,0.14209
1.59983E+15,2,23.56029,103.94604,-36.80532
1.59983E+15,1,-0.93997,0.26954,0.22559
1.59983E+15,2,25.20829,110.41597,-38.5754
1.59983E+15,1,-0.94974,0.29835,0.25733
1.59983E+15,2,27.34458,118.717,-42.60384
1.59983E+15,1,-0.92825,0.23829,0.13086
1.59983E+15,2,28.74844,128.17774,-45.16739
1.59983E+15,1,-0.92434,0.21973,-0.02734
1.59983E+15,2,29.1757,134.28144,-49.1348
1.59983E+15,1,-0.96292,0.18995,0.01123
1.59983E+15,2,29.90814,133.42692,-49.80621
1.59983E+15,1,-0.97806,0.18604,-0.06006
1.59983E+15,2,29.29777,129.33744,-47.4868
1.59983E+15,1,-0.9639,0.16114,-0.10596
1.59983E+15,2,26.49007,125.18693,-46.81539
1.59983E+15,1,-0.91556,0.15918,0.00195
1.59983E+15,2,26.91733,124.45448,-46.57125
1.59983E+15,1,-0.91409,0.16065,-0.02295
1.59983E+15,2,27.46666,120.24293,-44.80117
1.59983E+15,1,-0.98441,0.15723,-0.03711
1.59983E+15,2,25.8797,121.5247,-44.31288
1.59983E+15,1,-0.96048,0.12891,-0.15821
1.59983E+15,2,26.61214,119.81567,-43.58043
1.59983E+15,1,-0.91995,0.1001,-0.1084
1.59983E+15,2,26.18488,118.41182,-42.05451
1.59983E+15,1,-0.92825,0.15821,0.02002
