\,Sensor id,Value 0,Value 1,Value 2  
1.59982E+15,1,-0.13623,-0.313,-0.89407
1.59982E+15,2,-16.90725,-81.78961,29.29777
1.59982E+15,1,-0.19385,-0.32423,-0.95169
1.59982E+15,2,-16.54103,-78.55464,28.1991
1.59982E+15,1,-0.19581,-0.35011,-0.98001
1.59982E+15,2,-18.67733,-77.63909,27.89392
1.59982E+15,1,-0.20215,-0.36085,-1.00638
1.59982E+15,2,-18.31111,-75.93005,27.71081
1.59982E+15,1,-0.18213,-0.33644,-0.99319
1.59982E+15,2,-19.65392,-77.3339,27.95495
1.59982E+15,1,-0.16163,-0.31251,-0.89407
1.59982E+15,2,-19.2877,-79.10398,28.74844
1.59982E+15,1,-0.13868,-0.31007,-0.8804
1.59982E+15,2,-18.61629,-80.87405,29.48088
1.59982E+15,1,-0.16016,-0.30958,-0.90188
1.59982E+15,2,-20.4474,-82.39998,29.23673
1.59982E+15,1,-0.14307,-0.30665,-0.91214
1.59982E+15,2,-19.40977,-84.04798,29.8471
1.59982E+15,3,-22.98,-15.64,40.52
1.59982E+15,1,-0.14795,-0.29835,-0.91263
1.59982E+15,2,-18.55525,-83.25449,30.03021
1.59982E+15,1,-0.22901,-0.29347,-0.89407
1.59982E+15,2,-18.25007,-81.85064,29.60295
1.59982E+15,1,-0.20264,-0.27003,-0.88333
1.59982E+15,2,-17.27348,-84.23109,30.15229
1.59982E+15,1,-0.26514,-0.28516,-0.91946
1.59982E+15,2,-16.23585,-81.24027,29.23673
1.59982E+15,1,-0.28419,-0.28419,-0.98245
1.59982E+15,2,-16.41896,-81.78961,29.23673
1.59982E+15,1,-0.28907,-0.28272,-0.94778
1.59982E+15,2,-16.60207,-81.42338,28.56532
1.59982E+15,1,-0.36866,-0.27638,-0.9595
1.59982E+15,2,-16.54103,-80.6299,28.32118
1.59982E+15,1,-0.36866,-0.26075,-0.93069
1.59982E+15,2,-18.31111,-83.07138,28.56532
1.59982E+15,1,-0.37794,-0.26612,-0.89602
1.59982E+15,2,-17.6397,-82.88827,29.11466
1.59982E+15,1,-0.36134,-0.25245,-0.8887
1.59982E+15,2,-17.09037,-82.15583,29.48088
1.59982E+15,1,-0.34132,-0.23585,-0.80032
1.59982E+15,2,-16.84622,-81.48442,29.23673
1.59982E+15,3,-30.11,-14.49,41.29
1.59982E+15,1,-0.36036,-0.22462,-0.78274
1.59982E+15,2,-15.9917,-79.65331,28.99258
1.59982E+15,1,-0.40822,-0.24561,-0.80276
1.59982E+15,2,-16.17481,-79.16501,28.93155
1.59982E+15,1,-0.44533,-0.26368,-0.85403
1.59982E+15,2,-16.78518,-76.54042,27.77184
1.59982E+15,1,-0.46583,-0.26368,-0.91458
1.59982E+15,2,-17.57866,-74.89242,26.79525
1.59982E+15,1,-0.47462,-0.23389,-0.88089
1.59982E+15,2,-18.31111,-74.40413,26.30696
1.59982E+15,1,-0.44679,-0.21339,-0.87356
1.59982E+15,2,-17.39555,-77.27287,27.16147
1.59982E+15,1,-0.45314,-0.22315,-0.86673
1.59982E+15,2,-18.12799,-79.77538,28.1991
1.59982E+15,1,-0.49416,-0.21729,-0.88626
1.59982E+15,2,-18.37214,-79.34812,28.1991
1.59982E+15,1,-0.43556,-0.20704,-0.82424
1.59982E+15,2,-17.45659,-81.36235,29.11466
1.59982E+15,1,-0.46046,-0.18799,-0.7676
1.59982E+15,2,-15.86962,-80.6299,29.54192
1.59982E+15,3,-37.59,-12.84,42.05
1.59982E+15,1,-0.51027,-0.20069,-0.79885
1.59982E+15,2,-16.05274,-80.20264,28.74844
1.59982E+15,1,-0.49953,-0.21729,-0.82669
1.59982E+15,2,-17.6397,-79.89746,28.01599
1.59982E+15,1,-0.53957,-0.20801,-0.87893
1.59982E+15,2,-17.39555,-75.62487,26.79525
1.59982E+15,1,-0.57472,-0.1963,-0.89749
1.59982E+15,2,-16.96829,-77.27287,27.22251
1.59982E+15,1,-0.53078,-0.1753,-0.83059
1.59982E+15,2,-17.57866,-81.42338,28.26014
1.59982E+15,1,-0.56301,-0.17872,-0.81399
1.59982E+15,2,-18.18903,-83.86486,29.05362
1.59982E+15,1,-0.59377,-0.1792,-0.79299
1.59982E+15,2,-19.53185,-85.51286,29.41984
1.59982E+15,1,-0.58205,-0.16309,-0.74758
1.59982E+15,2,-18.55525,-83.74279,28.74844
1.59982E+15,1,-0.61476,-0.14258,-0.74612
1.59982E+15,2,-17.70074,-83.86486,29.11466
1.59982E+15,1,-0.58596,-0.13575,-0.69631
1.59982E+15,2,-17.21244,-85.26872,29.48088
1.59982E+15,3,-42.26,-11.12,44.11
1.59982E+15,1,-0.584,-0.14161,-0.71194
1.59982E+15,2,-16.72414,-83.98694,29.29777
1.59982E+15,1,-0.64699,-0.1543,-0.74172
1.59982E+15,2,-17.39555,-82.58309,28.32118
1.59982E+15,1,-0.65139,-0.15137,-0.72268
1.59982E+15,2,-17.09037,-79.89746,27.40562
1.59982E+15,1,-0.66018,-0.13233,-0.71096
1.59982E+15,2,-16.48,-77.08975,26.73421
1.59982E+15,1,-0.68459,-0.12745,-0.71828
1.59982E+15,2,-17.76177,-77.8222,27.46666
1.59982E+15,1,-0.68361,-0.12354,-0.73147
1.59982E+15,2,-18.25007,-79.16501,27.16147
1.59982E+15,1,-0.72561,-0.12305,-0.72219
1.59982E+15,2,-18.00592,-80.14161,27.89392
1.59982E+15,1,-0.73293,-0.10157,-0.66213
1.59982E+15,2,-18.61629,-82.2779,28.38221
1.59982E+15,1,-0.69973,-0.08887,-0.5884
1.59982E+15,2,-18.06696,-83.25449,28.32118
1.59982E+15,1,-0.70656,-0.08301,-0.57131
1.59982E+15,2,-17.1514,-80.93509,27.71081
1.59982E+15,3,-49.11,-8.96,46.9
1.59982E+15,1,-0.70754,-0.10694,-0.66506
1.59982E+15,2,-16.48,-79.95849,27.22251
1.59982E+15,1,-0.72073,-0.1128,-0.7007
1.59982E+15,2,-17.39555,-78.85983,26.36799
1.59982E+15,1,-0.77346,-0.1084,-0.68703
1.59982E+15,2,-17.27348,-77.51701,25.75762
1.59982E+15,1,-0.72805,-0.08936,-0.63967
1.59982E+15,2,-18.00592,-80.50783,27.83288
1.59982E+15,1,-0.75686,-0.07129,-0.60793
1.59982E+15,2,-18.18903,-80.75198,28.56532
1.59982E+15,1,-0.78909,-0.0835,-0.66652
1.59982E+15,2,-18.86044,-81.48442,29.48088
1.59982E+15,1,-0.81204,-0.07862,-0.64016
1.59982E+15,2,-18.55525,-83.55968,29.60295
1.59982E+15,1,-0.83157,-0.04297,-0.61135
1.59982E+15,2,-18.06696,-85.5739,29.78607
1.59982E+15,1,-0.80715,-0.02783,-0.52834
1.59982E+15,2,-19.04355,-87.2219,30.51851
1.59982E+15,1,-0.75246,-0.01953,-0.49074
1.59982E+15,2,-16.78518,-85.45183,29.78607
1.59982E+15,3,-54.76,-6.97,50.15
1.59982E+15,1,-0.79006,-0.02783,-0.54299
1.59982E+15,2,-16.48,-83.86486,28.93155
1.59982E+15,1,-0.82522,-0.04688,-0.52736
1.59982E+15,2,-17.02933,-79.59227,27.64977
1.59982E+15,1,-0.84671,-0.04151,-0.56154
1.59982E+15,2,-16.96829,-79.89746,27.46666
1.59982E+15,1,-0.85452,-0.0332,-0.51857
1.59982E+15,2,-19.10459,-82.94931,28.13807
1.59982E+15,1,-0.80569,-0.02149,-0.49416
1.59982E+15,2,-18.92148,-86.36738,29.96918
1.59982E+15,1,-0.82522,-0.02734,-0.52004
1.59982E+15,2,-19.22666,-88.62575,30.76266
1.59982E+15,1,-0.86038,-0.01953,-0.48439
1.59982E+15,2,-19.65392,-86.36738,30.03021
1.59982E+15,1,-0.88626,0.00391,-0.43947
1.59982E+15,2,-19.10459,-83.25449,29.29777
1.59982E+15,1,-0.91263,0.02149,-0.38234
1.59982E+15,2,-19.04355,-82.46101,29.78607
1.59982E+15,1,-0.88528,0.02783,-0.39161
1.59982E+15,2,-18.12799,-82.39998,29.8471
1.59982E+15,3,-57.29,-5.44,54.28
1.59982E+15,1,-0.897,0.03076,-0.41554
1.59982E+15,2,-17.6397,-82.88827,29.66399
1.59982E+15,1,-0.88235,0.03272,-0.41456
1.59982E+15,2,-17.02933,-79.4702,28.74844
1.59982E+15,1,-0.9263,0.05176,-0.40822
1.59982E+15,2,-16.84622,-80.08057,27.83288
1.59982E+15,1,-0.95853,0.04395,-0.35011
1.59982E+15,2,-18.00592,-81.78961,28.6874
1.59982E+15,1,-0.92727,0.04346,-0.39601
1.59982E+15,2,-18.43318,-85.0856,31.12888
1.59982E+15,1,-0.91604,0.04541,-0.38966
1.59982E+15,2,-19.16562,-88.19849,31.25095
1.59982E+15,1,-0.86428,0.04199,-0.36183
1.59982E+15,2,-18.73836,-88.68679,31.12888
1.59982E+15,1,-0.88528,0.05078,-0.35743
1.59982E+15,2,-18.61629,-87.28294,30.15229
1.59982E+15,1,-0.93069,0.05127,-0.30177
1.59982E+15,2,-18.92148,-85.0856,29.78607
1.59982E+15,1,-0.96487,0.13672,-0.12256
1.59982E+15,2,-16.90725,-79.22605,28.56532
1.59982E+15,3,-61.7,-3.31,59.72
1.59982E+15,1,-0.89407,0.18702,0.02686
1.59982E+15,2,-12.63466,-57.74102,20.87466
1.59982E+15,1,-0.84866,0.18848,0.01221
1.59982E+15,2,-6.53096,-33.02103,11.10874
1.59982E+15,1,-0.88089,0.16602,0.05615
1.59982E+15,2,-0.91556,-8.05689,1.28178
1.59982E+15,1,-0.91165,0.1587,-0.0542
1.59982E+15,2,4.944,15.07614,-5.85955
1.59982E+15,1,-0.94095,0.14014,-0.12403
1.59982E+15,2,6.95822,31.00681,-11.59703
1.59982E+15,1,-0.90139,0.14405,-0.08789
1.59982E+15,2,9.3997,46.9985,-16.29688
1.59982E+15,1,-0.87551,0.12745,-0.07862
1.59982E+15,2,12.39051,62.68502,-21.54607
1.59982E+15,1,-0.89016,0.11817,-0.07617
1.59982E+15,2,16.11377,77.45598,-25.20829
1.59982E+15,1,-0.88382,0.14795,-0.07178
1.59982E+15,2,20.9357,98.02545,-31.06784
1.59982E+15,1,-0.84133,0.14698,-0.16602
1.59982E+15,2,25.08621,112.43019,-39.61303
1.59982E+15,3,-67.69,-1.65,62.48
1.59982E+15,1,-0.83352,0.04492,-0.34132
1.59982E+15,2,25.57451,111.81982,-39.97925
1.59982E+15,1,-0.93997,0.02051,-0.45216
1.59982E+15,2,23.56029,109.25626,-38.14814
1.59982E+15,1,-0.99466,0.01953,-0.53322
1.59982E+15,2,22.94992,100.65004,-34.36384
1.59982E+15,1,-0.94827,0.03955,-0.52492
1.59982E+15,2,20.81362,89.96857,-29.60295
1.59982E+15,1,-0.86233,0.09229,-0.37403
1.59982E+15,2,21.30192,86.79464,-28.87051
1.59982E+15,1,-0.8345,0.06055,-0.37892
1.59982E+15,2,21.05777,89.41923,-30.88473
1.59982E+15,1,-0.84719,-0.00244,-0.47853
1.59982E+15,2,19.10459,89.48027,-31.92236
1.59982E+15,1,-0.88137,-0.04736,-0.60305
1.59982E+15,2,17.51762,88.74783,-31.67821
1.59982E+15,1,-0.86428,-0.04151,-0.68264
1.59982E+15,2,16.72414,86.24531,-30.57955
1.59982E+15,1,-0.88235,0.0083,-0.54933
1.59982E+15,2,17.27348,83.68175,-30.15229
1.59982E+15,1,-0.83792,0.03858,-0.46779
1.59982E+15,2,20.14222,80.14161,-29.72503
1.59982E+15,3,-61.32,-1.88,60.83
1.59982E+15,1,-0.80911,-0.01416,-0.45509
1.59982E+15,2,20.32533,76.47938,-28.93155
1.59982E+15,1,-0.85501,-0.08545,-0.5508
1.59982E+15,2,18.92148,77.88324,-28.93155
1.59982E+15,1,-0.79202,-0.09131,-0.6885
1.59982E+15,2,17.39555,75.0145,-28.87051
1.59982E+15,1,-0.80129,-0.05078,-0.5884
1.59982E+15,2,16.48,77.3339,-29.23673
1.59982E+15,1,-0.79739,-0.00488,-0.53322
1.59982E+15,2,18.61629,79.40916,-29.60295
1.59982E+15,1,-0.76077,-0.02881,-0.4756
1.59982E+15,2,18.92148,78.67672,-29.90814
1.59982E+15,1,-0.81643,-0.06494,-0.53761
1.59982E+15,2,18.73836,83.49864,-30.57955
1.59982E+15,1,-0.78323,-0.10352,-0.68606
1.59982E+15,2,17.27348,82.94931,-30.94577
1.59982E+15,1,-0.82229,-0.09082,-0.64162
1.59982E+15,2,16.90725,83.37657,-30.57955
1.59982E+15,1,-0.81399,-0.05469,-0.61135
1.59982E+15,2,18.43318,81.24027,-29.41984
1.59982E+15,3,-60.18,-4.14,55.31
1.59982E+15,1,-0.75686,-0.0542,-0.52004
1.59982E+15,2,17.6397,76.6625,-27.46666
1.59982E+15,1,-0.76125,-0.06348,-0.54592
1.59982E+15,2,17.1514,76.1742,-26.91733
1.59982E+15,1,-0.74416,-0.10303,-0.61428
1.59982E+15,2,15.74755,79.28709,-27.95495
1.59982E+15,1,-0.72707,-0.10205,-0.60939
1.59982E+15,2,16.41896,83.4376,-29.29777
1.59982E+15,1,-0.72268,-0.08545,-0.60109
1.59982E+15,2,18.55525,84.71938,-29.66399
1.59982E+15,1,-0.70608,-0.09912,-0.60451
1.59982E+15,2,18.92148,83.74279,-29.35881
1.59982E+15,1,-0.6758,-0.12745,-0.69143
1.59982E+15,2,18.25007,85.45183,-29.23673
1.59982E+15,1,-0.67922,-0.14258,-0.77639
1.59982E+15,2,15.80859,84.71938,-29.78607
1.59982E+15,1,-0.66799,-0.13672,-0.80178
1.59982E+15,2,15.9917,84.04798,-29.35881
1.59982E+15,1,-0.6592,-0.12012,-0.80276
1.59982E+15,2,16.48,82.46101,-28.80947
1.59982E+15,3,-53.89,-6.61,50.82
1.59982E+15,1,-0.67678,-0.11817,-0.77053
1.59982E+15,2,16.17481,78.43257,-27.89392
1.59982E+15,1,-0.63625,-0.1333,-0.7676
1.59982E+15,2,16.48,76.23524,-27.40562
1.59982E+15,1,-0.59133,-0.14307,-0.73489
1.59982E+15,2,16.90725,77.39494,-27.89392
1.59982E+15,1,-0.61135,-0.13038,-0.71828
1.59982E+15,2,17.94488,79.4702,-28.56532
1.59982E+15,1,-0.56984,-0.13965,-0.71389
1.59982E+15,2,19.10459,78.67672,-28.87051
1.59982E+15,1,-0.57424,-0.17042,-0.74807
1.59982E+15,2,19.83703,78.92087,-29.11466
1.59982E+15,1,-0.60598,-0.20557,-0.84719
1.59982E+15,2,18.31111,76.96768,-29.05362
1.59982E+15,1,-0.57619,-0.20704,-0.84231
1.59982E+15,2,17.45659,77.3339,-28.93155
1.59982E+15,1,-0.56984,-0.18067,-0.79543
1.59982E+15,2,18.00592,78.92087,-29.23673
1.59982E+15,1,-0.59523,-0.16749,-0.77786
1.59982E+15,2,17.21244,77.08975,-29.1757
1.59982E+15,3,-49.32,-8.42,46.62
1.59982E+15,1,-0.54738,-0.18409,-0.76662
1.59982E+15,2,18.12799,76.78457,-28.6874
1.59982E+15,1,-0.55617,-0.19825,-0.82815
1.59982E+15,2,16.96829,77.70013,-29.23673
1.59982E+15,1,-0.56301,-0.18848,-0.79739
1.59982E+15,2,16.54103,79.65331,-29.78607
1.59982E+15,1,-0.49025,-0.15821,-0.74905
1.59982E+15,2,19.34874,80.81301,-29.48088
1.59982E+15,1,-0.49806,-0.16749,-0.71926
1.59982E+15,2,19.83703,82.2779,-29.78607
1.59982E+15,1,-0.48976,-0.20899,-0.75295
1.59982E+15,2,21.30192,84.10901,-29.72503
1.59982E+15,1,-0.47218,-0.2544,-0.84622
1.59982E+15,2,18.92148,84.78042,-30.64058
1.59982E+15,1,-0.50587,-0.26856,-0.91507
1.59982E+15,2,17.09037,86.24531,-31.55614
1.59982E+15,1,-0.46144,-0.24854,-0.93802
1.59982E+15,2,16.29688,82.58309,-30.3354
1.59982E+15,1,-0.40529,-0.23634,-0.89554
1.59982E+15,2,15.9917,77.08975,-28.80947
1.59982E+15,3,-44.32,-10.55,43.71
1.59982E+15,1,-0.44972,-0.24854,-0.9136
1.59982E+15,2,15.62548,77.21183,-28.80947
1.59982E+15,1,-0.4131,-0.24708,-0.91409
1.59982E+15,2,15.13718,76.78457,-28.99258
1.59982E+15,1,-0.38429,-0.2505,-0.85647
1.59982E+15,2,16.23585,81.42338,-29.96918
1.59982E+15,1,-0.35548,-0.22999,-0.88333
1.59982E+15,2,17.57866,83.07138,-29.66399
1.59982E+15,1,-0.32374,-0.25489,-0.86087
1.59982E+15,2,17.51762,79.71435,-29.11466
1.59982E+15,1,-0.27345,-0.28028,-0.89505
1.59982E+15,2,18.12799,78.3105,-28.07703
1.59982E+15,1,-0.31251,-0.292,-0.93069
1.59982E+15,2,17.09037,76.84561,-28.56532
1.59982E+15,1,-0.34767,-0.27442,-0.91995
1.59982E+15,2,17.39555,79.59227,-29.29777
1.59982E+15,1,-0.34425,-0.27979,-0.94143
1.59982E+15,2,17.45659,79.59227,-29.41984
1.59982E+15,1,-0.34376,-0.30323,-0.9722
1.59982E+15,2,16.35792,77.51701,-28.50429
1.59982E+15,3,-37.9,-12.92,42.63
1.59982E+15,1,-0.28175,-0.3003,-0.97122
1.59982E+15,2,16.11377,75.50279,-27.95495
1.59982E+15,1,-0.20899,-0.27003,-0.89505
1.59982E+15,2,15.9917,73.3665,-28.62636
1.59982E+15,1,-0.23878,-0.25489,-0.8179
1.59982E+15,2,17.09037,76.47938,-30.27436
1.59982E+15,1,-0.19825,-0.26466,-0.79788
1.59982E+15,2,19.04355,76.60146,-28.74844
1.59982E+15,1,-0.19532,-0.28858,-0.84378
1.59982E+15,2,19.04355,79.59227,-29.78607
1.59982E+15,1,-0.2588,-0.32081,-0.9678
1.59982E+15,2,18.43318,81.17924,-29.72503
1.59982E+15,1,-0.24024,-0.31007,-0.95853
1.59982E+15,2,17.76177,80.08057,-28.99258
1.59982E+15,1,-0.26417,-0.31104,-0.94534
1.59982E+15,2,18.31111,82.15583,-29.78607
1.59982E+15,1,-0.24366,-0.32911,-0.94925
1.59982E+15,2,17.33451,80.26368,-29.1757
1.59982E+15,1,-0.18409,-0.33497,-0.92044
1.59982E+15,2,16.72414,80.93509,-29.8471
1.59982E+15,3,-31.7,-14.06,40.53
1.59982E+15,1,-0.15284,-0.32472,-0.98148
1.59982E+15,2,16.96829,82.21686,-31.18992
1.59982E+15,1,-0.09668,-0.29933,-0.92093
1.59982E+15,2,18.06696,82.15583,-31.43406
1.59982E+15,1,-0.06494,-0.30811,-0.86624
1.59982E+15,2,19.22666,82.21686,-30.82369
1.59982E+15,1,-0.02881,-0.31397,-0.86428
1.59982E+15,2,18.86044,80.14161,-30.27436
1.59982E+15,1,-0.03174,-0.33009,-0.89358
1.59982E+15,2,19.47081,81.60649,-30.27436
1.59982E+15,1,-0.03027,-0.34571,-0.94143
1.59982E+15,2,19.95911,83.55968,-30.88473
1.59982E+15,1,-0.03516,-0.34376,-0.93069
1.59982E+15,2,20.87466,85.63494,-32.10547
1.59982E+15,1,-0.03516,-0.37257,-0.93704
1.59982E+15,2,19.2877,83.9259,-30.88473
1.59982E+15,1,-0.07471,-0.40138,-1.00296
1.59982E+15,2,18.18903,81.54546,-29.96918
1.59982E+15,1,-0.04395,-0.38087,-1.04837
1.59982E+15,2,16.54103,79.34812,-28.74844
1.59982E+15,1,-0.00244,-0.35548,-1.04056
1.59982E+15,2,17.33451,77.15079,-28.13807
1.59982E+15,3,-25.24,-15.91,41.16
1.59982E+15,1,-0.0083,-0.34767,-0.97171
1.59982E+15,2,18.18903,79.40916,-28.87051
1.59982E+15,1,0.01074,-0.34181,-0.90872
1.59982E+15,2,20.32533,84.47523,-30.15229
1.59982E+15,1,0.05225,-0.36622,-0.85354
1.59982E+15,2,21.42399,87.89331,-30.88473
1.59982E+15,1,0.13428,-0.37159,-0.84573
1.59982E+15,2,18.92148,86.91671,-31.4951
1.59982E+15,1,0.18897,-0.38429,-0.87014
1.59982E+15,2,20.87466,82.82723,-30.39644
1.59982E+15,1,0.11524,-0.38771,-0.94143
1.59982E+15,2,19.16562,82.58309,-30.82369
1.59982E+15,1,0.14209,-0.37208,-0.90188
1.59982E+15,2,19.2877,81.36235,-29.8471
1.59982E+15,1,0.14454,-0.37599,-0.85061
1.59982E+15,2,19.59288,82.82723,-30.03021
1.59982E+15,1,0.17139,-0.38087,-0.83938
1.59982E+15,2,18.98251,81.85064,-29.54192
1.59982E+15,1,0.16065,-0.40333,-0.9556
1.59982E+15,2,16.78518,78.12738,-29.05362
1.59982E+15,3,-17.67,-16.58,41.14
1.59982E+15,1,0.11524,-0.46632,-1.18607
1.59982E+15,2,12.93985,58.47346,-20.50844
1.59982E+15,1,0.03662,-0.51125,-1.29545
1.59982E+15,2,5.37126,37.90399,-14.03851
1.59982E+15,1,0.07324,-0.49806,-1.2935
1.59982E+15,2,1.09867,15.74755,-6.04266
1.59982E+15,1,0.14209,-0.43947,-1.14896
1.59982E+15,2,-2.25837,-8.17896,2.62459
1.59982E+15,1,0.1919,-0.42286,-1.01077
1.59982E+15,2,-6.16474,-28.50429,9.76592
1.59982E+15,1,0.1504,-0.46242,-1.04495
1.59982E+15,2,-12.32948,-46.87643,16.05274
1.59982E+15,1,0.05713,-0.459,-1.16166
1.59982E+15,2,-17.88385,-62.07465,21.79022
1.59982E+15,1,0.12842,-0.4214,-1.17972
1.59982E+15,2,-18.12799,-73.12235,25.63555
1.59982E+15,1,0.23194,-0.42091,-1.04544
1.59982E+15,2,-18.49422,-87.89331,31.80029
1.59982E+15,1,0.26612,-0.42238,-0.93167
1.59982E+15,2,-22.76681,-102.23701,36.56117
1.59982E+15,3,-5.54,-16.58,43.52
1.59982E+15,1,0.22608,-0.41945,-0.9346
1.59982E+15,2,-25.45244,-111.51463,40.34547
1.59982E+15,1,0.15137,-0.38282,-0.9136
1.59982E+15,2,-26.67318,-109.19523,39.12473
1.59982E+15,1,0.05713,-0.35646,-0.88772
1.59982E+15,2,-23.56029,-103.82397,39.00266
1.59982E+15,1,0.04395,-0.33204,-0.85501
1.59982E+15,2,-23.86547,-96.68264,36.80532
1.59982E+15,1,0.05811,-0.33106,-0.85549
1.59982E+15,2,-21.17985,-89.66338,34.42488
1.59982E+15,1,0.03516,-0.35841,-0.88821
1.59982E+15,2,-18.12799,-84.23109,33.20414
1.59982E+15,1,-0.01904,-0.35401,-0.92776
1.59982E+15,2,-17.57866,-83.31553,32.04443
1.59982E+15,1,-0.10157,-0.35353,-0.98733
1.59982E+15,2,-17.1514,-82.09479,29.72503
1.59982E+15,1,-0.14747,-0.36671,-0.99612
1.59982E+15,2,-17.1514,-80.69094,28.80947
1.59982E+15,1,-0.12891,-0.36866,-0.96976
1.59982E+15,2,-16.96829,-80.20264,28.56532
1.59982E+15,3,-17.24,-17.44,41.93
1.59982E+15,1,-0.07862,-0.34425,-0.91556
1.59982E+15,2,-18.18903,-80.01953,28.44325
1.59982E+15,1,-0.09912,-0.3379,-0.88284
1.59982E+15,2,-19.40977,-82.15583,28.56532
1.59982E+15,1,-0.08203,-0.32569,-0.84426
1.59982E+15,2,-19.22666,-79.71435,28.26014
1.59982E+15,1,-0.07471,-0.32081,-0.84329
1.59982E+15,2,-18.67733,-77.8222,27.77184
1.59982E+15,1,-0.07276,-0.31739,-0.88577
1.59982E+15,2,-18.49422,-80.38575,28.32118
1.59982E+15,1,-0.07422,-0.32179,-0.90432
1.59982E+15,2,-17.27348,-79.65331,28.87051
1.59982E+15,1,-0.13623,-0.32081,-0.95413
1.59982E+15,2,-17.57866,-82.15583,29.90814
1.59982E+15,1,-0.16407,-0.32618,-0.95511
1.59982E+15,2,-18.67733,-83.9259,29.66399
1.59982E+15,1,-0.21485,-0.33058,-0.99905
1.59982E+15,2,-18.06696,-80.75198,28.93155
1.59982E+15,1,-0.21876,-0.31886,-1.0054
1.59982E+15,2,-18.25007,-82.33894,29.60295
1.59982E+15,3,-22.61,-16.1,40.95
1.59982E+15,1,-0.22315,-0.31837,-0.96341
1.59982E+15,2,-17.88385,-81.30131,29.41984
1.59982E+15,1,-0.25782,-0.31837,-0.97806
1.59982E+15,2,-18.7994,-83.25449,29.96918
1.59982E+15,1,-0.24073,-0.29737,-0.91067
1.59982E+15,2,-19.34874,-83.4376,29.78607
1.59982E+15,1,-0.22266,-0.29395,-0.90677
1.59982E+15,2,-16.96829,-80.14161,29.23673
1.59982E+15,1,-0.21583,-0.28516,-0.8887
1.59982E+15,2,-17.82281,-78.9819,28.44325
1.59982E+15,1,-0.23145,-0.28126,-0.85598
1.59982E+15,2,-16.96829,-78.06635,28.50429
1.59982E+15,1,-0.26026,-0.27003,-0.89505
1.59982E+15,2,-17.51762,-80.01953,28.62636
1.59982E+15,1,-0.31544,-0.28272,-0.89212
1.59982E+15,2,-19.04355,-82.82723,28.32118
1.59982E+15,1,-0.27149,-0.27345,-0.91604
1.59982E+15,2,-18.00592,-84.90249,29.23673
1.59982E+15,1,-0.30323,-0.28516,-0.89261
1.59982E+15,2,-19.10459,-85.94012,28.6874
1.59982E+15,3,-30.03,-15.18,41.05
1.59982E+15,1,-0.34425,-0.27149,-0.87747
1.59982E+15,2,-18.37214,-85.87909,29.78607
1.59982E+15,1,-0.37794,-0.25636,-0.85891
1.59982E+15,2,-18.12799,-83.80383,29.41984
1.59982E+15,1,-0.44142,-0.24952,-0.87991
1.59982E+15,2,-18.00592,-78.92087,28.26014
1.59982E+15,1,-0.41163,-0.23878,-0.90335
1.59982E+15,2,-17.51762,-76.90664,27.22251
1.59982E+15,1,-0.36232,-0.21876,-0.82962
1.59982E+15,2,-16.23585,-75.0145,27.0394
1.59982E+15,1,-0.40236,-0.20411,-0.81399
1.59982E+15,2,-15.25925,-74.77035,27.89392
1.59982E+15,1,-0.4048,-0.21924,-0.80569
1.59982E+15,2,-15.9917,-77.57805,28.26014
1.59982E+15,1,-0.45607,-0.24219,-0.85989
1.59982E+15,2,-17.02933,-76.05213,27.34458
1.59982E+15,1,-0.45705,-0.25343,-0.91409
1.59982E+15,2,-18.25007,-78.24946,27.5277
1.59982E+15,1,-0.46144,-0.23389,-0.85696
1.59982E+15,2,-18.25007,-80.01953,28.74844
1.59982E+15,3,-36.67,-13.27,40.9
1.59982E+15,1,-0.47169,-0.22657,-0.8594
1.59982E+15,2,-19.22666,-81.24027,28.56532
1.59982E+15,1,-0.53224,-0.22608,-0.87454
1.59982E+15,2,-19.53185,-80.56887,28.56532
1.59982E+15,1,-0.4883,-0.19971,-0.84817
1.59982E+15,2,-19.2877,-77.8222,27.58873
1.59982E+15,1,-0.4673,-0.1836,-0.81252
1.59982E+15,2,-17.39555,-76.60146,27.16147
1.59982E+15,1,-0.50392,-0.18213,-0.77053
1.59982E+15,2,-16.66311,-77.94427,27.77184
1.59982E+15,1,-0.51466,-0.19044,-0.79788
1.59982E+15,2,-16.54103,-78.61568,28.07703
1.59982E+15,1,-0.53517,-0.21192,-0.85354
1.59982E+15,2,-18.00592,-81.05716,27.89392
1.59982E+15,1,-0.59279,-0.20997,-0.8804
1.59982E+15,2,-18.67733,-82.21686,28.07703
1.59982E+15,1,-0.5464,-0.18311,-0.83743
1.59982E+15,2,-18.61629,-85.20768,29.23673
1.59982E+15,1,-0.56203,-0.16065,-0.76028
1.59982E+15,2,-19.04355,-85.45183,29.41984
1.59982E+15,1,-0.61574,-0.16797,-0.78518
1.59982E+15,2,-18.18903,-84.65835,29.66399
1.59982E+15,3,-42.36,-11.7,43.69
1.59982E+15,1,-0.60207,-0.17237,-0.77346
1.59982E+15,2,-19.22666,-83.55968,28.87051
1.59982E+15,1,-0.67483,-0.15723,-0.7759
1.59982E+15,2,-18.7994,-80.20264,27.46666
1.59982E+15,1,-0.64748,-0.13038,-0.72658
1.59982E+15,2,-18.06696,-80.93509,28.01599
1.59982E+15,1,-0.62062,-0.10938,-0.65041
